,combination_id,avg_zip_score,avg_bliss_score,avg_loewe_score,avg_hsa_score
3699,artemether_quinidine,-0.14766666666666653,-1.5266666666666666,-4.335,1.14
3700,artemether_quisinosta,2.970833333333333,2.557166666666667,-0.8481666666666667,1.5868333333333335
3701,artemether_reserpine,6.988366666666667,7.099033333333334,-2.1152,5.452933333333333
3702,artemether_rifampicin,-1.8023333333333333,-2.562666666666667,-2.5383333333333336,-0.517
3703,artemether_ru360,5.694,6.797,-3.388,0.519
3704,artemether_ruxolitini,4.362,6.55,-7.957,0.756
3705,artemether_sepantroni,9.728,10.953,6.564,11.428
3706,artemether_sodium die,-5.2,-5.2,-0.43,-0.42
3707,artemether_sotalol,7.064,3.252,-3.594,0.578
3708,artemether_sulfadoxin,0.0325,-0.5854999999999999,-2.657,0.7104999999999999
3709,artemether_sumatripta,-4.34,-4.34,4.66,4.66
3710,artemether_tacrolimus,2.68,2.68,9.95,9.95
3711,artemether_tafenoquin,2.3053333333333335,2.1126666666666662,0.2711666666666667,2.6111666666666666
3712,artemether_tiagabine,-2.46,-2.46,10.75,10.76
3713,artemether_tinidazole,-2.17,-2.17,6.31,6.36
3714,artemether_tizoxanide,-9.24,-9.24,2.99,3.03
3715,artemether_tolvaptan,-3.7,-3.7,6.5,6.53
3716,artemether_topiramate,6.123333333333332,5.508333333333333,1.6916666666666667,-0.2786666666666667
3717,artemether_torin-1,-1.0306666666666666,-2.143666666666667,-5.897333333333333,-1.6773333333333333
3718,artemether_trametinib,3.1813333333333333,3.981,-8.542666666666667,1.3413333333333333
3719,artemether_trichostat,-1.6116666666666666,-2.416,-0.5843333333333333,-0.3983333333333334
3720,artemether_trifluoper,6.7294,7.6106,-0.057399999999999986,3.3068
3721,artemether_verapamil,0.11533333333333329,1.6856666666666669,-7.705666666666667,3.5493333333333332
3722,artemether_vinblastin,2.04,2.04,3.11,3.2
3723,artemether_zaldaride ,5.445,6.7204999999999995,-18.5935,3.7055
3724,artemether_zolinza,-0.04,-0.04,1.44,1.45
3725,artemether_zonisamide,2.718,2.175,-5.478,0.731
3726,artemisini_panobinost,7.891,6.789,-18.4235,4.7615
3727,artenimol_artenimol,-4.523,-8.679,-5.543333333333334,-5.917666666666666
3728,artenimol_artesunate,7.046666666666667,6.151,3.3403333333333336,7.407666666666667
3729,artenimol_atovaquone,0.17766666666666664,0.09866666666666668,-1.2386666666666668,2.863
3730,artenimol_azelnidipi,1.9918333333333333,2.0576666666666665,-7.671666666666667,0.33225
3731,artenimol_azithromyc,-0.645,-1.258,-3.7554999999999996,2.2385
3732,artenimol_bafilomyci,0.5706666666666668,1.3940000000000001,1.276,4.966
3733,artenimol_bepridil,-0.14920000000000005,-1.0024,-4.2387999999999995,-2.0414000000000003
3734,artenimol_berberine,-1.7246666666666668,-1.7833333333333332,-2.2266666666666666,2.358333333333333
3735,artenimol_bix-01294,1.1381999999999999,1.4268,-4.7722999999999995,0.497
3736,artenimol_calhex-231,2.8065833333333328,2.6356666666666664,-1.40475,1.5805833333333332
3737,artenimol_calindol,0.6293333333333334,2.2066666666666666,-1.0973333333333335,-1.063
3738,artenimol_calmidazol,0.9806666666666667,0.45166666666666666,-3.0878333333333337,-0.07650000000000001
3739,artenimol_carfilzomi,0.6991666666666667,0.10191666666666672,-6.878166666666666,1.15975
3740,artenimol_carvedilol,1.2796666666666665,2.9913333333333334,0.022666666666666686,-0.809
3741,artenimol_chloroquin,-0.24466666666666667,-0.351,-1.3956666666666668,0.09499999999999999
3742,artenimol_clindamyci,-1.944,-2.140333333333333,0.2299999999999999,3.856666666666667
3743,artenimol_cyclohexim,-0.70125,-1.4244166666666667,-3.5548333333333333,0.8106666666666666
3744,artenimol_decoquinat,0.3990000000000001,-1.8219999999999998,-1.0033333333333332,0.9126666666666666
3745,artenimol_docetaxel,-0.6275,-0.8019999999999999,-4.249,0.491
3746,artenimol_doxycyclin,1.345,0.7763333333333332,-6.645333333333333,2.037333333333333
3747,artenimol_dronedaron,1.7228333333333332,2.1181666666666668,-3.9091666666666662,-0.09716666666666668
3748,artenimol_elesclomol,1.0373333333333334,1.0193333333333332,-2.4836666666666667,1.8893333333333333
3749,artenimol_fasudil hy,8.9395,7.557499999999999,-0.9415,-3.5999999999999996
3750,artenimol_fendiline,-0.3127499999999999,0.8992500000000001,-6.773499999999999,-0.35650000000000004
3751,artenimol_genz-66917,-3.087,-3.411666666666667,-3.158666666666667,0.941
3752,artenimol_gramicidin,0.953,-0.037,-0.8001666666666667,0.9823333333333334
3753,artenimol_gsk-212645,-0.2320000000000002,0.3968999999999999,-13.002600000000001,1.3334
3754,artenimol_ink-128,-0.4995,-0.5890000000000001,-18.813499999999998,-0.593
3755,artenimol_kn-62,3.724611111111111,3.4203888888888887,-2.787388888888889,3.0958888888888887
3756,artenimol_lacidipine,1.9213333333333333,4.647666666666666,-8.078666666666667,0.7106666666666667
3757,artenimol_leptomycin,-1.7015,-4.183,-17.8645,-2.2920000000000003
3758,artenimol_lidoflazin,4.7265999999999995,5.5444,-1.0298,1.049
3759,artenimol_lomerizine,1.7011666666666667,2.1075,-8.162666666666667,1.0346666666666666
3760,artenimol_manidipine,2.9955000000000003,3.3212500000000005,-1.5624166666666668,2.1645
3761,artenimol_manoalide,3.245416666666667,3.30275,-3.83975,2.02425
3762,artenimol_mefloquine,5.803666666666667,5.566833333333334,-0.5713333333333335,5.874
3763,artenimol_methotrexa,-1.0456666666666665,-1.4293333333333333,-3.064333333333334,1.1159999999999999
3764,artenimol_midostauri,3.791833333333333,3.6671666666666667,0.4921666666666667,4.555000000000001
3765,artenimol_mithramyci,-1.9645,-2.367,-6.7669999999999995,-1.6735
3766,artenimol_ml238,0.08233333333333333,0.048666666666666636,-2.666,1.6580000000000001
3767,artenimol_nifekalant,2.1900000000000004,3.2159999999999997,0.45199999999999996,-1.6340000000000001
3768,artenimol_niguldipin,0.49000000000000005,0.20533333333333348,-3.4133333333333336,-0.9763333333333333
3769,artenimol_nisoldipin,0.6305000000000001,1.3025000000000002,-6.2284999999999995,-0.6185
3770,artenimol_nitd609,1.7083333333333333,1.9831111111111113,-1.994777777777778,1.506
3771,artenimol_nvp-auy922,0.0763333333333333,0.3784166666666667,-2.8514166666666667,0.42291666666666666
3772,artenimol_nvp-bgt226,1.1511666666666667,0.41133333333333316,-12.180833333333332,1.011
3773,artenimol_ostol,1.4206666666666667,4.053666666666667,1.3553333333333333,0.859
3774,artenimol_oxcarbazep,4.343,4.8505,0.0345,-0.615
3775,artenimol_panobinost,0.15416666666666679,-0.2319166666666667,-3.2245833333333334,1.1481666666666666
3776,artenimol_pd-173955,-3.159,-3.194,-15.543,-0.578
3777,artenimol_piperaquin,0.31366666666666665,-0.46450000000000014,-3.2448333333333337,-0.846
3778,artenimol_praziquant,-1.7005,-0.62,-4.2695,2.4705
3779,artenimol_propafenon,2.781833333333333,2.8746666666666667,-2.363,2.7284166666666665
3780,artenimol_pyronaridi,-0.04566666666666671,-0.3208333333333333,-2.2965,-0.23583333333333334
3781,artenimol_quinidine,7.7219999999999995,7.213,-2.4090000000000003,6.2705
3782,artenimol_quisinosta,1.0306666666666666,0.07983333333333327,-4.449666666666666,-0.13450000000000015
3783,artenimol_reserpine,1.3536,1.7754999999999999,-2.464,1.4296000000000002
3784,artenimol_rifampicin,5.434,5.821,0.31,10.156
3785,artenimol_ruxolitini,7.09,7.55,-2.732,5.071
3786,artenimol_sepantroni,1.1815,1.3725,-3.5869999999999997,1.1545
3787,artenimol_sotalol,-4.728333333333333,-2.4023333333333334,0.8833333333333333,0.19599999999999995
3788,artenimol_sulfadoxin,-1.559,-1.055,-23.387,0.843
3789,artenimol_tafenoquin,0.4896666666666667,0.467,-1.846166666666667,1.8923333333333332
3790,artenimol_topiramate,2.146,4.098333333333334,-0.9766666666666666,-0.9799999999999999
3791,artenimol_torin-1,-1.6484999999999999,-1.3664999999999998,-7.3755,0.821
3792,artenimol_trametinib,0.5556666666666669,0.9683333333333334,-4.949000000000001,-0.1203333333333334
3793,artenimol_trichostat,1.0693333333333335,1.151,-3.217,1.6023333333333334
3794,artenimol_trifluoper,-0.25375,1.20125,-2.8962499999999998,-0.6727500000000001
3795,artenimol_verapamil,-4.6706666666666665,-1.978,2.4306666666666668,1.7006666666666668
3796,artenimol_zaldaride ,1.272,1.908,-29.421,1.801
3797,artenimol_zonisamide,1.7826666666666668,1.7096666666666664,-3.1526666666666667,-3.671666666666667
3798,artesunate_artesunate,-0.878,-1.648,-3.794333333333333,0.23866666666666672
3799,artesunate_atovaquone,-0.18533333333333332,-0.05400000000000005,-5.867333333333334,0.7878333333333333
3800,artesunate_av-412,0.354,2.017,-1.477,1.854
3801,artesunate_azd-8055,1.155,0.267,-13.012,0.138
3802,artesunate_azelnidipi,-2.8104999999999998,-3.537333333333333,-5.555499999999999,-0.5638333333333334
3803,artesunate_azithromyc,-3.34,-3.607666666666667,-12.570333333333332,-0.969
3804,artesunate_bafilomyci,-1.9643333333333335,-0.8296666666666667,-1.9753333333333332,2.3026666666666666
3805,artesunate_bepridil,-5.4606666666666674,-4.044333333333333,-6.132666666666666,0.308
3806,artesunate_berberine,-2.4166666666666665,-3.1056666666666666,-4.146,0.8316666666666667
3807,artesunate_bix-01294,1.6319,0.9492,-4.189500000000001,0.9996
3808,artesunate_bms-3,10.117,7.712,-7.462,-3.185
3809,artesunate_btm-2c-dim,3.567,4.944,-3.156333333333333,1.1283333333333332
3810,artesunate_calhex-231,0.6888,-1.5822999999999998,-4.0362,-1.6864999999999999
3811,artesunate_calindol,0.3783333333333332,-0.7380000000000001,-8.745,0.4526666666666667
3812,artesunate_calmidazol,0.127,0.414,-4.068666666666666,0.6983333333333334
3813,artesunate_camptothec,11.167,7.13,-18.103,-2.13
3814,artesunate_carfilzomi,0.44364285714285756,-0.6899285714285716,-4.3469999999999995,1.0640714285714286
3815,artesunate_carvedilol,-0.647,-0.010499999999999954,-15.1525,0.487
3816,artesunate_chloroquin,-1.891,-1.9166666666666667,-2.287333333333333,-1.6306666666666667
3817,artesunate_ciclopirox,5.047000000000001,3.7720000000000002,-12.777000000000001,-3.2474999999999996
3818,artesunate_clindamyci,2.199,2.098666666666667,0.37933333333333347,2.0733333333333333
3819,artesunate_cyclohexim,-2.954083333333333,-4.518250000000001,-9.100916666666667,-3.1820833333333334
3820,artesunate_cyclospori,0.7315,-1.127,-12.3775,-1.3295
3821,artesunate_cytarabine,6.9625,4.874499999999999,-3.1425,-0.5485
3822,artesunate_daporinad,7.636,6.5335,-7.3345,0.8220000000000001
3823,artesunate_decoquinat,1.401,0.38666666666666655,-4.7735,0.7273333333333333
3824,artesunate_dihydroerg,7.423,7.995,-0.196,-0.172
3825,artesunate_diphenhydr,-2.302,1.327,1.912,2.006
3826,artesunate_disulfiram,8.769,8.172,-9.274,0.422
3827,artesunate_docetaxel,4.4061,4.165900000000001,-2.7399999999999998,0.3821
3828,artesunate_doxycyclin,-0.767,-1.358666666666667,-3.327666666666667,0.2083333333333334
3829,artesunate_dronedaron,1.3386666666666667,0.6216666666666667,-13.873333333333333,-0.8296666666666667
3830,artesunate_elesclomol,1.3309999999999997,1.7886666666666666,-3.4506666666666668,1.2833333333333334
3831,artesunate_englerin a,4.065,3.189333333333334,1.6683333333333332,3.497
3832,artesunate_epothilone,-1.7955,6.3395,-3.8850000000000002,3.5345
3833,artesunate_etoposide,5.632,4.775,-10.615,-1.711
3834,artesunate_etoximir,7.6975,3.8635,-4.379,-1.1715
3835,artesunate_everolimus,2.108,1.864,-9.219,-3.1285
3836,artesunate_fasudil hy,-0.7195,-1.0990000000000002,-10.3975,-0.814
3837,artesunate_fendiline,-0.3696666666666666,-0.5180000000000001,-4.830333333333333,1.707
3838,artesunate_fosmidomyc,3.757,5.321,-7.1225,-1.841
3839,artesunate_genz-66917,0.42750000000000005,1.7445000000000002,-4.567333333333333,-0.4236666666666667
3840,artesunate_gmx-1778,5.6125,2.705,-8.379999999999999,-2.729
3841,artesunate_gramicidin,2.0592777777777775,1.7358888888888888,-3.0792777777777776,1.0902222222222222
3842,artesunate_gsk-212645,2.0502000000000002,2.3563,-6.919399999999999,-0.16100000000000003
3843,artesunate_gsk-615,-0.6493333333333333,-1.750333333333333,-25.090333333333334,-2.300333333333333
3844,artesunate_gsk-923295,9.376,8.989,-0.851,3.386
3845,artesunate_ink-128,-2.5046666666666666,-3.8816666666666664,-17.293333333333333,-3.1933333333333334
3846,artesunate_ivermectin,9.81,9.781,0.683,-1.285
3847,artesunate_jq1,3.2250000000000005,0.37849999999999984,-6.401,-4.3745
3848,artesunate_jtc-801,-1.7893333333333334,0.1456666666666667,-8.953999999999999,0.6456666666666667
3849,artesunate_kn-62,2.6461333333333337,1.8949000000000003,-9.649833333333333,1.2701666666666667
3850,artesunate_kx-01,5.215,4.724,-5.284,1.5145
3851,artesunate_lacidipine,-0.4333333333333333,1.1533333333333333,-11.693666666666667,2.510333333333333
3852,artesunate_leptomycin,2.4315,2.6365000000000003,-12.256833333333333,0.621
3853,artesunate_lidoflazin,-2.626,-2.6136666666666666,-0.8586666666666667,2.5976666666666666
3854,artesunate_lomerizine,1.2196666666666667,0.9860000000000003,-9.850166666666667,-0.423
3855,artesunate_lopinavir,8.6365,11.536999999999999,0.48500000000000004,1.4705
3856,artesunate_manidipine,3.99475,4.211,-2.6940000000000004,1.9024166666666666
3857,artesunate_manoalide,2.8379000000000003,1.9608,-9.0805,1.3062999999999998
3858,artesunate_mefloquine,2.6468994949494955,2.724326767676768,0.0714484848484849,2.266896212121212
3859,artesunate_methotrexa,1.38875,-0.79825,-7.1855,-1.2992499999999998
3860,artesunate_midostauri,5.704666666666667,5.324166666666667,-4.394166666666667,3.3915
3861,artesunate_mithramyci,2.2835,1.3595,-8.492,-1.086
3862,artesunate_mk-1775,4.353,2.969,-3.6725,-0.2115000000000001
3863,artesunate_mk-2206,2.254,1.83,-3.528,0.159
3864,artesunate_ml238,-0.791,1.5795000000000001,-3.0086666666666666,1.9743333333333333
3865,artesunate_navitoclax,4.199,2.919,-7.456000000000001,0.1165000000000002
3866,artesunate_nifekalant,2.701333333333333,3.1146666666666665,-10.348666666666666,0.4116666666666666
3867,artesunate_niguldipin,0.9526666666666666,1.3176666666666668,-4.050333333333334,1.2726666666666666
3868,artesunate_niraparib,1.3970000000000002,0.1404999999999998,-4.1625,-0.8240000000000001
3869,artesunate_nisoldipin,0.02400000000000002,0.10833333333333355,-11.190666666666665,-0.36666666666666686
3870,artesunate_nitd609,3.10745,3.4176333333333333,-6.158983333333334,0.6590333333333334
3871,artesunate_nsc-319726,6.0735,2.7674999999999996,-8.4825,-3.30275
3872,artesunate_nvp-auy922,3.2914285714285714,2.3592142857142853,-5.320357142857143,-0.34464285714285703
3873,artesunate_nvp-bgt226,2.7278,0.9568999999999999,-9.0536,-2.6795999999999998
3874,artesunate_ombrabulin,1.6874999999999998,0.476,-5.309,-0.837
3875,artesunate_oxcarbazep,-1.9295,-0.13350000000000017,-7.5264999999999995,1.3215
3876,artesunate_panobinost,4.542277777777778,3.3046111111111114,-2.3741666666666665,2.3477777777777775
3877,artesunate_pd-173955,-7.007333333333334,-7.851,-16.688666666666666,-1.8789999999999998
3878,artesunate_piperaquin,-0.6793333333333332,-1.7696666666666665,-4.636,-1.6820000000000002
3879,artesunate_pralatrexa,9.1475,6.4125,-1.9090000000000005,0.1860000000000001
3880,artesunate_praziquant,1.636,1.893,-10.432,1.541
3881,artesunate_propafenon,3.2353,2.9003,-7.3294,3.0503
3882,artesunate_pyrimetham,3.387,7.0905000000000005,-0.171,0.7745
3883,artesunate_pyronaridi,1.9862222222222223,2.6666666666666674,-0.33344444444444465,1.3315555555555556
3884,artesunate_quinidine,4.896333333333334,2.185,1.0106666666666666,1.9496666666666664
3885,artesunate_quisinosta,3.345,1.8325000000000002,-3.1639999999999997,0.9903333333333332
3886,artesunate_reserpine,2.2328333333333332,2.430888888888889,-7.804194444444445,2.197027777777778
3887,artesunate_rifampicin,3.148,3.4973333333333336,-10.816,2.2523333333333335
3888,artesunate_romidepsin,6.396,5.19,-0.111,3.3185
3889,artesunate_ruxolitini,9.421,6.528,-5.38,-3.426
3890,artesunate_sarpogrela,1.54,8.385,-20.272,2.711
3891,artesunate_sb228357,-3.552666666666667,-3.614333333333333,-3.9403333333333332,-2.914
3892,artesunate_sepantroni,-0.08700000000000001,-2.519,-8.1295,-3.708
3893,artesunate_sorafenib,-3.045666666666667,1.841,-1.6103333333333334,0.1416666666666666
3894,artesunate_sulfadoxin,3.7115,2.9825000000000004,-13.802,-1.006
3895,artesunate_tafenoquin,0.423,-0.07466666666666673,-2.3818333333333332,0.4996666666666667
3896,artesunate_thiolactom,3.6405,8.1615,2.6155,2.978
3897,artesunate_topiramate,2.66,3.533,-17.967,-0.713
3898,artesunate_torin-1,-0.026000000000000023,-0.49449999999999994,-16.545,-1.1975
3899,artesunate_trametinib,3.673666666666667,3.7693333333333334,-5.719,0.8863333333333333
3900,artesunate_trichostat,0.6066666666666668,0.7963333333333334,-4.985333333333333,0.9576666666666668
3901,artesunate_trifluoper,-1.1139999999999999,-0.9129999999999999,-4.1499999999999995,1.2460000000000002
3902,artesunate_verapamil,4.264333333333333,4.816166666666667,-4.759833333333333,0.8141666666666666
3903,artesunate_vincristin,10.924,11.321,-17.331,3.225
3904,artesunate_zaldaride ,1.275,1.336,-6.888,-3.901
3905,artesunate_zonisamide,4.559,5.723,-17.432,-0.17099999999999999
3906,arv-771_panobinost,3.7105,2.2815,-0.656,7.9015
3907,arv-825_panobinost,-0.3545,-0.7715000000000001,5.642,6.9725
3908,as-1949490_panobinost,-0.506,-1.359,-0.622,3.666
3909,as-1949490_ruxolitini,2.298,-0.228,-24.069,-2.398
3910,as-604850_panobinost,3.688,2.5,-14.038,-0.8194999999999999
3911,as-604850_ruxolitini,11.131,11.7025,-29.341,-0.7195
3912,as-605240_panobinost,11.3685,6.3325,-5.6025,1.519
3913,as1949490_panobinost,-0.51,-1.36,-0.62,3.67
3914,as1949490_ruxolitini,2.32,-0.23,-24.04,-2.4
3915,as601245_panobinost,-0.04,-2.67,-6.87,-1.01
3916,asaraldehy_ruxolitini,2.8815,4.1185,-15.132,3.62
3917,asenapine _panobinost,3.186,0.0,-4.0105,-1.399
3918,asenapine _ruxolitini,-9.111,-11.782,-18.49,-4.456
3919,asiatic ac_ruxolitini,-3.44,-1.705,-14.475,2.665
3920,asp-9521_panobinost,3.517,4.5685,-15.8235,3.551
3921,asp3026_panobinost,-0.07,0.87,0.44,3.55
3922,asp3026_ruxolitini,-1.82,-6.05,-26.75,-2.52
3923,aspirin_panobinost,10.617,12.889,6.6805,6.982
3924,astragalos_panobinost,4.3315,2.0705,-21.251,-0.5605
3925,astragalos_ruxolitini,7.319,8.372,-26.391,1.585
3926,at13387_panobinost,9.61,7.06,6.99,10.99
3927,at13387_ruxolitini,1.31,-0.48,0.52,2.52
3928,at7519_bgt-226 fr,6.0175,5.37,-0.9375,2.4425
3929,at7519_chembl3348,9.06,6.63,-3.103333333333333,3.69
3930,at7519_chembl3349,2.935,2.0199999999999996,-4.3,-0.7075
3931,at7519_disulfiram,1.79,0.32,-6.7,-2.51
3932,at7519_etoposide,3.81,4.07,-2.46,0.9
3933,at7519_ibrutinib ,9.5,10.925,2.88,5.494999999999999
3934,at7519_ispinesib ,2.71,-0.8,-10.08,-5.11
3935,at7519_kx2-391,3.4924999999999997,0.935,-1.6325,-1.4025000000000003
3936,at7519_leptomycin,9.47,8.01,-5.44,2.28
3937,at7519_luminespib,4.585,2.1925,-8.6975,-0.8574999999999998
3938,at7519_mk-2206,2.19,3.01,3.74,6.43
3939,at7519_mk-4827,1.843,2.0235,-2.2575,1.8753333333333333
3940,at7519_ncgc000181,7.074999999999999,6.03,-2.515,1.395
3941,at7519_ncgc001635,1.935,1.765,0.6499999999999999,3.605
3942,at7519_ncgc001813,2.51,0.2300000000000001,-3.43,-0.6699999999999999
3943,at7519_olaparib,-2.0208333333333335,-0.5079166666666668,-1.4470833333333335,0.7933333333333333
3944,at7519_panobinost,0.5,3.48,0.48,5.07
3945,at7519_pralatrexa,3.995,-1.6649999999999998,-1.2149999999999999,-0.026666666666666505
3946,at7519_ruxolitini,-2.03,-4.74,-6.41,-2.9
3947,at7519_schembl823,3.96,3.78,-3.295,0.315
3948,at7519_vincristin,8.115,6.975,-4.72,-1.15
3949,at7519_zinc348944,3.2049999999999996,2.2775,-5.285,-0.4849999999999999
3950,at7867_panobinost,-2.38,-5.93,-25.43,-5.27
3951,at7867_ruxolitini,12.17,12.18,3.88,10.62
3952,at9283_panobinost,-0.63,-1.6,7.12,10.75
3953,ataciguat_panobinost,4.5245,1.5285,-22.5885,-0.6014999999999999
3954,atazanavir_ruxolitini,3.6225,1.5194999999999999,-30.1385,-4.682
3955,atenolol_auranofin,6.58,6.58,7.98,8.02
3956,atenolol_azacitidin,4.4,4.4,4.86,4.89
3957,atenolol_cefmenoxim,-12.27,-12.27,-1.26,-1.25
3958,atenolol_cerivastat,-2.94,-2.94,-2.59,-2.5
3959,atenolol_chloroquin,-8.44,-8.44,5.18,5.18
3960,atenolol_cytarabine,3.34,3.34,3.88,3.92
3961,atenolol_diazoxide,5.08,5.08,5.98,5.99
3962,atenolol_dideoxycyt,-10.41,-10.41,-0.14,-0.14
3963,atenolol_digitoxin,1.89,1.89,2.47,2.56
3964,atenolol_dihydroart,-2.57,-2.57,-0.58,-0.55
3965,atenolol_disulfiram,-1.55,-1.55,0.34,0.38
3966,atenolol_docetaxel,0.45,0.45,0.86,0.89
3967,atenolol_efavirenz,-1.3,-1.3,12.92,12.92
3968,atenolol_endoxifen,-0.61,-0.61,9.49,9.51
3969,atenolol_epinephrin,3.0,3.0,4.46,4.48
3970,atenolol_ethinyl es,-11.22,-11.22,3.08,3.1
3971,atenolol_fluvoxamin,-11.39,-11.39,2.58,2.59
3972,atenolol_imatinib,0.34,0.34,1.58,1.61
3973,atenolol_irinotecan,-3.78,-3.78,-3.38,-3.35
3974,atenolol_leflunomid,-2.57,-2.57,-0.82,-0.82
3975,atenolol_levetirace,-8.79,-8.79,5.81,5.81
3976,atenolol_mefloquine,3.79,3.79,4.71,4.73
3977,atenolol_methotrexa,-5.33,-5.33,-2.03,-1.96
3978,atenolol_mycophenol,3.05,3.05,3.87,3.88
3979,atenolol_oseltamivi,-2.88,-2.88,11.41,11.43
3980,atenolol_praziquant,-7.66,-7.66,6.75,6.76
3981,atenolol_sorafenib,0.89,0.89,12.3,12.3
3982,atenolol_trifluprom,-5.68,-5.68,8.92,8.94
3983,atenolol_trimethobe,-7.3,-7.3,4.74,4.75
