Drug1,Drug2,Cell line,ZIP,Bliss,Loewe,HSA,classification,combination_id,chemical_1,chemical_2,z_score_sum,min_max_score_sum,degree_centrality_1,degree_centrality_2,clustering_1,clustering_2,pagerank_1,pagerank_2,closeness_1,closeness_2,betweenness_1,betweenness_2
dasatinib,sorafenib,RKO,1.35,4.1925,2.4925,6.3825,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,RPMI-8226,6.02,1.41,-6.35,-6.8,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,RPMI7951,-4.755,-6.4625,-2.2625,0.7125,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SF-268,-1.34,2.07,-15.97,-2.28,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SF-295,-4.33,-3.13,-5.06,-3.39,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SK-MEL-28,-2.81,-0.46,0.38,0.5,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SK-MEL-5,-0.42,2.32,2.12,1.25,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SK-OV-3,4.84,4.696,-0.4839999999999996,6.804,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SKMEL30,1.6933333333333334,-3.1933333333333334,-13.593333333333334,-9.353333333333332,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SKMES1,1.2625,-3.1475,-5.88,-0.7075,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SNB-19,-4.63,-2.6,-14.97,-2.7,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SR,-2.38,-9.59,-7.28,-9.63,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SW-620,3.373333333333333,5.6433333333333335,-1.196666666666668,5.199999999999999,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,SW837,-1.095,-3.4225,-0.565,2.1875,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,T-47D,-0.0574999999999999,1.535,5.9,7.3,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,U251,-2.51,-6.26,-14.43,-8.64,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,UACC62,1.874,3.2020000000000004,0.2100000000000001,4.46,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,UO-31,-6.7,-0.22,-19.67,0.52,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,UWB1289,-1.3925,-1.3525,6.0175,8.795,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,UWB1289+BRCA1,-2.235,-3.1075,2.42,5.91,antagonism,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,sorafenib,VCAP,5.2525,9.1625,3.9575,7.664999999999999,synergy,dasatinib_sorafenib,CIDs03062316,CIDs00216239,10.024482025327725,0.1302194382221889,0.3150684931506849,0.3485540334855403,0.40584389000011695,0.3676913227523339,0.002688513742801227,0.0029471058633099207,0.5911566083664397,0.6028545992360931,0.0025670987615871053,0.003004383285290124
dasatinib,thalidomide,786-0,-3.25,-1.43,-15.81,-2.12,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,A498,-4.06,-1.03,-6.03,1.44,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,A549,0.86,1.44,-4.89,-1.53,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,ACHN,-6.73,-2.06,-27.5,-2.08,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,BT-549,-3.62,-2.2,-3.4,-2.3,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,CCRF-CEM,-0.63,-1.41,-9.45,-4.37,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,COLO 205,2.85,2.19,5.65,-2.54,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,DU-145,1.92,5.94,1.63,0.95,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,EKVX,-2.52,0.45,-6.28,-0.68,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HCC-2998,5.56,9.65,4.75,1.46,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HCT-15,-3.27,-0.48,1.05,0.63,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HCT116,-3.51,-2.34,-20.85,-5.01,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HL-60(TB),4.07,4.28,-3.04,-3.04,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HOP-62,-4.94,-1.68,-0.44,-0.29,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HOP-92,-2.05,0.79,-1.48,-1.48,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HS 578T,0.63,5.03,-10.61,4.89,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,HT29,-4.54,-1.05,-10.61,0.32,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,IGROV1,0.58,2.65,0.38,0.38,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,KM12,0.51,0.0,-2.89,-2.8,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,LOX IMVI,-2.88,-2.78,-18.3,-2.15,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,M14,9.62,6.18,-3.45,-4.4,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MALME-3M,4.31,3.03,3.49,-2.78,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MCF7,-1.95,-2.06,-1.02,-1.17,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MDA-MB-231,-3.86,4.99,-9.45,4.26,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MDA-MB-435,-0.64,2.27,1.74,1.48,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MDA-MB-468,-1.35,0.98,0.08,1.75,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,MOLT-4,-0.34,-0.14,-1.94,-2.12,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,NCI-H226,-1.51,-2.18,-10.33,-4.05,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,NCI-H322M,0.13,1.75,0.48,0.48,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,NCI-H460,3.55,-0.6,-2.12,-6.18,antagonism,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
dasatinib,thalidomide,NCI-H522,0.48,4.52,1.21,4.16,synergy,dasatinib_thalidomid,CIDs03062316,CIDs00005426,1.6068475902393142,0.0392609117041259,0.3150684931506849,0.2572298325722983,0.40584389000011695,0.5359331378505083,0.002688513742801227,0.002071375942403026,0.5911566083664397,0.5715545567801179,0.0025670987615871053,0.0005602021541647527
